,country_name,year,country_code,literacy_rate_adult_female_of_females_ages_15_and_above,literacy_rate_adult_male_of_males_ages_15_and_above,literacy_rate_adult_total_of_people_ages_15_and_above,literacy_rate_youth_male_of_males_ages_1524,literacy_rate_youth_total_of_people_ages_1524,number_of_deaths_ages_1014_years,number_of_deaths_ages_1519_years,number_of_deaths_ages_2024_years,number_of_deaths_ages_59_years,number_of_infant_deaths,number_of_infant_deaths_female,number_of_infant_deaths_male,number_of_maternal_deaths,number_of_neonatal_deaths,number_of_stillbirths,total_alcohol_consumption_per_capita_female_liters_of_pure_alco,total_alcohol_consumption_per_capita_male_liters_of_pure_alcoho,tuberculosis_death_rate_per_100000_people,unemployment_female_of_female_labor_force,unemployment_male_of_male_labor_force,unemployment_total_of_total_labor_force,capital_health_expenditure_of_gdp,cause_of_death_by_communicable_diseases_and_maternal_prenatal_a,cause_of_death_by_injury_of_total,cause_of_death_by_noncommunicable_diseases_of_total,children_014_living_with_hiv,children_ages_014_newly_infected_with_hiv,condom_use_population_ages_1524_female_of_females_ages_1524,condom_use_population_ages_1524_male_of_males_ages_1524,consumption_of_iodized_salt_of_households,contraceptive_prevalence_any_methods_of_women_ages_1549,contraceptive_prevalence_modern_methods_of_women_ages_1549,current_health_expenditure_of_gdp,demand_for_family_planning_satisfied_by_any_methods_of_married_,demand_for_family_planning_satisfied_by_modern_methods_of_marri,diabetes_prevalence_of_population_ages_20_to_79,exclusive_breastfeeding_of_children_under_6_months,external_health_expenditure_of_current_health_expenditure,external_health_expenditure_channeled_through_government_of_ext,external_health_expenditure_per_capita_ppp_current_internationa,country_name_dawn,country_code,year,expenditureoneducationasoftotalgovernmentexpenditure,governmentexpenditureoneducationasofgdp,governmentexpenditureoneducationnotspecifiedbylevel_constantppp,governmentexpenditureoneducationnotspecifiedbylevel_constantusm,governmentexpenditureoneducation_pppmillions,governmentexpenditureoneducation_usmillions,governmentexpenditureoneducation_constantpppmillions,governmentexpenditureoneducation_constantusmillions,grossenrolmentratiofortertiaryeducation_adjustedgenderparityind,grossenrolmentratiofortertiaryeducation_bothsexes,grossenrolmentratiofortertiaryeducation_female,grossenrolmentratiofortertiaryeducation_male,grossenrolmentratio_postsecondarynontertiary_bothsexes,grossenrolmentratio_postsecondarynontertiary_female,grossenrolmentratio_postsecondarynontertiary_genderparityindexg,grossenrolmentratio_postsecondarynontertiary_male,grossenrolmentratio_secondary_bothsexes,grossenrolmentratio_secondary_female,grossenrolmentratio_secondary_genderparityindexgpi,grossenrolmentratio_secondary_male,initialgovernmentfundingperpreprimarystudentasapercentageofgdpp,initialgovernmentfundingperprimarystudentasapercentageofgdpperc,initialgovernmentfundingpersecondarystudentasapercentageofgdppe,initialgovernmentfundingpertertiarystudentasapercentageofgdpper,initialhouseholdfundingpersecondarystudentasapercentageofgdpper,initialhouseholdfundingpertertiarystudentasapercentageofgdpperc,percentageofenrolmentinpostsecondarynontertiaryeducationinpriva,percentageofenrolmentinsecondaryeducationinprivateinstitutions,percentageofenrolmentintertiaryeducationinprivateinstitutions,percentageofgraduatesfromscience_technology_engineeringandmathe,percentageofgraduatesfromprogrammesotherthanscience_technology_,percentageofgraduatesfromtertiaryeducationgraduatingfromagricul,percentageofgraduatesfromtertiaryeducationgraduatingfromartsand,percentageofgraduatesfromtertiaryeducationgraduatingfrombusines,percentageofgraduatesfromtertiaryeducationgraduatingfromeducati,percentageofgraduatesfromtertiaryeducationgraduatingfromenginee,percentageofgraduatesfromtertiaryeducationgraduatingfromhealtha,percentageofgraduatesfromtertiaryeducationgraduatingfrominforma,percentageofgraduatesfromtertiaryeducationgraduatingfromnatural,percentageofgraduatesfromtertiaryeducationgraduatingfromservice,percentageofgraduatesfromtertiaryeducationgraduatingfromsocials,percentageofgraduatesfromtertiaryeducationgraduatingfromprogram,percentageoftotalaidtoeducationallocatedtoleastdevelopedcountri
1188,Luxembourg,2009,LUX,0,0,0,0,0,2,8,12,2,14,6,8,0,9,19,0,0,0.28,6.126999855,4.355999947,5.122000217,0.42149723,0,0,0,0,0,0,0,0,0,0,7.33979321,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,Luxembourg,2010,LUX,0,0,0,0,0,2,8,11,2,14,6,8,0,9,20,6.44,19.71,0.2,5.097000122,3.796000004,4.361000061,0.43863514,6.1,6.6,87.3,0,0,0,0,0,0,0,7.03158236,0,0,5.3,0,0,0,0,Luxembourg,LUX,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09846,18.26521,19.22441,17.33155,5.24265,2.19293,0.26786,8.18694,101.29066,102.82116,1.02994,99.8326,24.27485,24.25985,19.89421,0.0,0.37441,0.0,0.0,17.71676,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.16624
1190,Luxembourg,2011,LUX,0,0,0,0,0,2,8,11,2,14,6,8,0,9,21,0,0,0.39,6.258999825,3.838000059,4.901000023,0,0,0,0,0,0,0,0,0,0,0,6.11205053,0,0,0,0,0.00341894,0,0.19470462,Luxembourg,LUX,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.05627,2.0602,0.25993,7.92589,101.02246,102.60694,1.03106,99.51622,24.36686,24.55558,17.70726,0.0,0.30674,0.0,0.0,17.92853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.04402
1191,Luxembourg,2012,LUX,0,0,0,0,0,2,7,10,1,14,6,8,0,9,21,0,0,0.19,5.90899992,4.528999805,5.139999866,0,0,0,0,0,0,0,0,0,0,0,5.58377266,0,0,0,0,1.52649498,0,79.0016861,Luxembourg,LUX,2012.0,9.28171,4.09041,0.0,0.0,1989.83672,2318.35908,2292.47687,2186.90885,1.11878,19.4322,20.68606,18.22904,4.48206,2.05577,0.30305,6.78353,100.36072,102.12003,1.03474,98.69119,20.72888,20.95312,21.60472,0.0,0.39842,0.0,0.0,18.12736,93.44289,14.74011,85.25989,0.0,10.39566,48.17688,11.01629,6.0512,7.83553,4.18929,4.49961,0.0,7.83553,0.0,44.2106
1192,Luxembourg,2013,LUX,0,0,0,0,0,2,7,10,1,14,6,8,0,9,22,0,0,0.19,6.387000084,5.421999931,5.84800005,0,0,0,0,0,0,0,0,0,0,0,5.52774715,0,0,0,0,1.4627763,0,78.20288849,Luxembourg,LUX,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.30703,2.05031,0.31869,6.43362,102.73632,104.04727,1.02517,101.49299,19.26639,19.57115,19.89466,0.0,0.42109,0.0,0.0,17.83769,0.0,16.25239,83.74761,0.0,8.15806,40.15296,23.5819,6.37349,4.07903,4.33397,5.54493,0.0,7.77565,0.0,54.42668
1193,Luxembourg,2014,LUX,0,0,0,0,0,2,7,9,1,14,6,8,0,9,22,0,0,0.19,5.765999794,5.921000004,5.852000237,0,0,0,0,0,0,0,0,0,0,0,5.43687868,0,0,0,0,1.39740932,0,77.89081573,Luxembourg,LUX,2014.0,9.5505,4.00789,0.0,0.0,2258.59946,2649.37266,2428.36131,2316.53584,0.0,0.0,0.0,0.0,3.5002,1.41019,0.2581,5.46369,102.70839,103.86676,1.02221,101.60967,19.56855,19.45288,20.53711,41.11313,0.44658,0.0,0.0,18.03422,0.0,13.91446,86.0314,0.0,7.79643,39.03628,25.93395,5.57661,6.11803,3.6275,4.71034,0.0,7.14672,0.05414,65.49687
1194,Luxembourg,2015,LUX,0,0,0,0,0,1,7,9,1,15,6,9,0,9,22,6.52,19.84,0.18,7.348999977,6.109000206,6.669000149,0,4.8,6.6,88.6,0,0,0,0,0,0,0,5.28378248,0,0,0,0,1.3844403,0,76.79050446,Luxembourg,LUX,2015.0,9.43721,3.9182,0.0,0.0,2315.53096,2262.54133,2476.24912,2362.21842,1.09799,19.77631,20.82938,18.78822,3.66847,1.4697,0.25623,5.73592,102.31936,104.23725,1.03718,100.50025,19.25002,19.50535,19.22656,42.35546,0.42744,0.0,0.0,18.35329,0.0,13.82668,86.17332,0.19474,8.7147,38.85102,16.1149,5.45278,15.38462,4.67381,3.7001,0.0,6.91334,0.0,72.76795
1195,Luxembourg,2016,LUX,0,0,0,0,0,1,6,8,1,15,6,9,0,10,22,0,0,0.18,6.631999969,6.012000084,6.290999889,0,4.9,6.7,88.4,0,0,0,0,0,0,0,5.19496346,0,0,0,0,1.31998122,0,74.91405487,Luxembourg,LUX,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10031,19.56393,20.63326,18.56349,3.57177,1.50138,0.27177,5.5245,103.66516,105.29769,1.03115,102.11667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.44913,1.72563,17.89536,82.10464,2.08086,11.41498,40.07134,8.79905,6.59929,6.42093,5.76694,5.52913,1.72414,11.59334,0.0,70.44112
1196,Luxembourg,2017,LUX,0,0,0,0,0,1,6,8,1,15,7,8,0,10,22,0,0,0.18,5.499000072,5.540999889,5.521999836,0,0,0,0,0,0,0,0,0,0,0,5.25779152,0,0,0,0,1.38019812,0,81.0225296,Luxembourg,LUX,2017.0,8.53405,3.56959,0.0,0.0,2401.62431,2291.03007,2401.62431,2291.03007,1.09584,19.15177,20.1493,18.21811,2.83493,1.23587,0.28435,4.34625,103.65505,104.78001,1.02134,102.59039,16.37121,16.47479,19.41387,39.46236,0.29401,0.0,0.0,18.49993,4.0238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.46104
1197,Luxembourg,2018,LUX,0,0,0,0,0,1,6,7,1,15,6,9,0,10,22,6.36,19.51,0.18,5.883999825,5.331999779,5.585000038,0,0,0,0,0,0,0,0,0,0,0,5.28587103,0,0,0,0,1.41230023,0,85.413414,Luxembourg,LUX,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13324,18.59047,19.96398,17.30396,3.15087,1.51572,0.32281,4.69542,104.30048,105.36233,1.02,103.29657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.80449,0.0,18.82487,81.17513,0.22818,9.98289,42.49857,10.09698,7.18768,6.78836,5.8186,5.8186,0.85568,10.72447,0.0,66.9589
1198,Luxembourg,2019,LUX,0,0,0,0,0,1,6,7,1,14,6,8,0,9,22,0,0,0.18,5.889999866,4.916999817,5.362999916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199,Luxembourg,2020,LUX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84100008,4.737999916,5.243999958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200,Madagascar,2005,MDG,54.75429916,63.34706879,58.93593979,58.86296082,57.63058853,4235,5205,4530,7892,38158,17090,21068,3700,18834,13147,0.6,2.48,71,3.513000011,1.761000037,2.619999886,0,0,0,0,500,100,0,0,0,0,0,6.00515699,0,0,0,0,23.37116623,26.67885587,20.26394272,Madagascar,MDG,2005.0,18.03304,3.30964,129.54157,42.13006,850.80228,193.92062,946.65538,307.87531,0.89126,2.67593,2.52183,2.82952,0.0,0.0,0.0,0.0,21.46611,21.00185,0.95763,21.93098,0.0,9.66666,18.48776,136.18669,0.0,0.0,0.0,0.0,7.63104,20.08792,79.67317,1.20413,16.24618,42.90902,1.5195,6.25,3.125,3.21101,10.62691,0.10512,14.56422,0.23891,0.0
1201,Madagascar,2006,MDG,0,0,0,0,0,4299,5454,4622,7887,37241,16651,20590,3600,18618,13034,0,0,63,3.730000019,1.940000057,2.819999933,0,0,0,0,500,100,0,0,0,0,0,5.88660622,0,0,0,0,24.54666328,29.18469595,21.92404556,Madagascar,MDG,2006.0,15.32419,2.83097,88.65115,28.83151,790.25067,181.0604,853.45462,277.56416,0.87235,2.87452,2.67833,3.07025,0.0,0.0,0.0,0.0,24.25756,23.62078,0.94879,24.89564,0.0,8.47558,13.28443,138.67312,0.0,0.0,0.0,42.41071,7.79992,16.3023,83.45039,1.95865,14.99654,49.40152,1.3849,4.61965,3.56118,1.3948,10.28786,0.0,12.14759,0.2473,0.0
1202,Madagascar,2007,MDG,0,0,0,0,0,4373,5716,4713,7848,36383,16234,20149,3600,18426,13038,0,0,63,3.974999905,2.11500001,3.030999899,0,0,0,0,500,200,0,0,0,0,0,5.20624304,0,0,0,0,17.13235283,39.97985049,12.35540295,Madagascar,MDG,2007.0,18.04455,2.90274,132.44368,43.0739,879.56723,247.44744,925.06486,300.85355,0.88667,3.27617,3.07924,3.47283,0.0,0.0,0.0,0.0,26.83469,26.15766,0.95072,27.51354,0.0,8.04104,10.7827,123.30682,0.0,0.0,0.0,40.85066,14.04147,21.33424,78.30905,0.99423,11.38434,43.898,1.28264,6.398,2.36035,2.00364,12.9326,0.0,18.3895,0.35671,0.0
1203,Madagascar,2008,MDG,0,0,0,0,0,4449,5945,4791,7794,35599,15856,19743,3600,18236,13065,0,0,62,4.296999931,2.338000059,3.303999901,0,0,0,0,500,200,0,0,0,0,0,4.71599674,0,0,0,0,20.20776176,67.09723563,14.22069645,Madagascar,MDG,2008.0,16.25814,2.55434,49.33443,16.04475,842.01988,273.95657,868.67835,282.51529,0.89371,3.27638,3.09257,3.46036,0.0,0.0,0.0,0.0,29.36144,28.49308,0.94247,30.23246,1.40477,6.80627,11.93085,126.41317,0.0,0.0,0.0,40.51193,18.42466,20.0183,79.29857,1.40287,10.5093,46.2885,1.0247,6.70326,3.05581,3.01921,10.29582,0.0,17.01738,0.68314,0.0
1204,Madagascar,2009,MDG,61.64141083,67.41731262,64.48091125,65.91477966,64.94024658,4515,6139,4891,7730,34866,15506,19360,3500,18058,13143,0,0,60,4.887000084,2.861999989,3.861000061,0,0,0,0,500,200,2.9,7.5,68.4,39.9,29.2,5.01293182,67.8,49.5,0,50.1,25.92789459,61.68967481,18.48054314,Madagascar,MDG,2009.0,22.58583,2.82513,106.05073,34.49027,901.04656,271.68903,922.54083,300.03268,0.90335,3.49481,3.31752,3.67245,0.0,0.0,0.0,0.0,30.65084,29.68997,0.93912,31.6148,0.817,7.02623,10.34459,130.61599,0.0,0.0,0.0,40.29619,22.2232,21.59555,77.89346,1.39244,11.63132,44.85181,1.12417,8.45043,3.0723,2.74016,10.40496,0.28743,15.53398,0.51099,0.0
1205,Madagascar,2010,MDG,0,0,0,0,0,4580,6272,5017,7686,34251,15208,19043,3400,17910,13261,0.73,3.04,57,5.324999809,3.259000063,4.28000021,0,50.8,10.3,38.9,1000,200,0,0,0,0,0,5.32034874,0,0,3.2,0,15.95025635,33.78971718,11.74797821,Madagascar,MDG,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91164,3.66996,3.50057,3.83985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.91924,18.92373,79.84861,1.20221,15.48884,47.29979,0.89053,5.6485,2.60162,1.38032,11.89492,0.1145,12.25113,1.22766,0.0
1206,Madagascar,2011,MDG,0,0,0,0,0,4629,6378,5121,7674,33750,14956,18794,3300,17811,13363,0,0,54,2.328000069,1.718000054,2.019000053,0,0,0,0,1000,200,0,0,0,0,0,5.18553019,0,0,0,0,26.59511948,12.84500383,18.85971069,Madagascar,MDG,2011.0,19.7797,2.38168,106.70639,34.70351,801.83614,275.12774,794.90291,258.52173,0.92722,4.07118,3.91773,4.22524,0.0,0.0,0.0,0.0,36.74788,35.8017,0.94973,37.69674,0.0,5.6617,8.79504,81.58935,0.0,0.0,0.0,35.99517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1207,Madagascar,2012,MDG,68.28330231,75.02886963,71.57261658,78.41248322,76.8291626,4661,6440,5254,7660,33323,14756,18567,3200,17763,13520,0,0,54,0.626999974,0.57099998,0.598999977,0.10200364,0,0,0,1000,500,0,0,0,0,0,4.4098258,0,0,0,0,19.87465096,18.59701354,12.24868774,Madagascar,MDG,2012.0,20.3258,2.34067,110.69249,35.99988,800.7719,271.02552,804.73769,261.72024,0.91709,4.14152,3.96282,4.32107,0.0,0.0,0.0,0.0,38.11174,37.21091,0.95377,39.01459,0.0,5.62558,7.20148,88.10756,0.0,0.0,0.0,36.26136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1208,Madagascar,2013,MDG,0,0,0,0,0,4691,6511,5384,7687,32987,14589,18398,3100,17727,13687,0,0,53,0.970000029,0.903999984,0.93599999,0.03414093,0,0,0,1000,500,0,0,0,39.8,33.3,4.22997093,0,0,0,41.9,21.09017181,20.40312828,12.58152485,Madagascar,MDG,2013.0,13.98938,1.77694,0.0,0.0,626.49287,220.75969,624.97904,203.25836,0.9373,4.29373,4.15512,4.43307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.74963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1209,Madagascar,2014,MDG,0,0,0,0,0,4735,6536,5529,7721,32711,14459,18252,3000,17700,13827,0,0,51,1.361999989,1.292999983,1.327000022,0,0,0,0,1000,500,0,0,0,0,0,5.08265734,0,0,0,0,25.70517349,16.16005468,18.86133575,Madagascar,MDG,2014.0,18.96677,2.38123,0.0,0.0,873.9521,298.20055,865.4824,281.47589,0.91787,4.81854,4.61272,5.02548,0.26058,0.168,0.47503,0.35365,38.35387,37.98081,0.98073,38.72709,0.0,0.0,0.0,0.0,0.0,0.0,64.998,40.15028,24.41672,22.53833,77.46167,1.15162,7.4276,45.20273,1.15843,5.01874,7.54344,7.54003,9.97956,1.13799,13.83986,0.0,0.0
1210,Madagascar,2015,MDG,0,0,0,0,0,4775,6543,5674,7741,32461,14343,18118,2900,17678,13999,0.73,3.06,50,1.800999999,1.769999981,1.784999967,0,47.2,10.4,42.4,1100,500,0,0,0,0,0,5.72116804,0,0,0,0,28.79881477,28.80455043,24.26381493,Madagascar,MDG,2015.0,16.96291,2.21012,0.0,0.0,828.49121,250.25287,828.45341,269.43316,0.90415,4.80619,4.56489,5.0488,0.0,0.0,0.0,0.0,38.51202,38.29903,0.989,38.72483,0.0,0.0,0.0,0.02901,0.0,0.0,0.0,41.0383,24.45903,25.53224,74.46776,1.69859,13.00225,43.59218,1.27966,7.39993,6.94291,7.84172,10.29059,2.1023,5.84987,0.0,0.0
1211,Madagascar,2016,MDG,0,0,0,0,0,4816,6520,5804,7776,32204,14217,17987,2900,17677,14140,0,0,52,1.789999962,1.738000035,1.763000011,0,46.2,10.6,43.2,1200,500,0,0,0,0,0,6.0193038,0,0,0,0,27.01472092,24.97297608,24.44281006,Madagascar,MDG,2016.0,19.83818,2.68719,0.0,0.0,1074.79594,318.39514,1047.50236,340.6732,0.92001,4.8255,4.62497,5.02708,0.58278,0.51479,0.79066,0.65109,38.31159,38.20752,0.99459,38.41544,0.0,0.0,0.0,0.03202,0.0,0.0,79.50125,40.89702,27.00668,23.24111,76.75889,1.7109,7.86948,48.33543,2.2106,7.54848,6.94619,6.54246,9.15018,1.69435,7.99193,0.0,0.0
1212,Madagascar,2017,MDG,0,0,0,0,0,4858,6470,5971,7809,31955,14087,17868,2800,17665,14326,0,0,50,1.751999974,1.700000048,1.725000024,0,0,0,0,1400,500,0,0,0,47.9,38.6,5.5050993,0,60.49767,0,0,22.98823357,29.64384124,19.96729469,Madagascar,MDG,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93112,5.28453,5.09647,5.47349,0.24938,0.16695,0.50261,0.33218,36.90052,37.12338,1.01213,36.67846,0.0,0.0,0.0,0.0,0.0,0.0,61.64538,42.42016,26.58709,22.96212,77.03788,2.21022,7.41596,40.89617,3.08791,6.73726,14.8639,6.34639,9.87847,1.1513,7.41241,0.0,0.0
1213,Madagascar,2018,MDG,72.38408661,77.27513885,74.80432129,81.719841,81.19837189,4890,6410,6130,7813,31696,13978,17718,0,17644,14497,0.76,3.2,48,1.720999956,1.659000039,1.68900001,0,0,0,0,1500,500,0,0,0,0,0,4.78956461,0,0,0,0,29.9738102,24.91672693,23.70142365,Madagascar,MDG,2018.0,19.81822,2.82549,0.0,0.0,1225.23428,391.4274,1196.98903,389.2899,0.95021,5.35049,5.21415,5.48737,0.3201,0.27533,0.7543,0.36502,36.52693,37.06355,1.02974,35.99303,0.0,0.0,0.0,0.0,0.0,0.0,86.36105,42.74523,27.42854,23.84168,76.15832,2.36535,6.33673,38.31939,2.48631,6.07802,16.37268,9.60925,8.15442,1.33723,8.94063,0.0,0.0
1214,Madagascar,2019,MDG,0,0,0,0,0,4917,6359,6262,7793,31456,13860,17596,0,17607,14671,0,0,44,1.845999956,1.672999978,1.758000016,0,0,0,0,1700,500,0,0,0,0,0,0,0,0,4.5,0,0,0,0,Madagascar,MDG,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34499,0.25263,0.57739,0.43753,34.5955,35.24391,1.03807,33.95129,0.0,0.0,0.0,0.0,0.0,0.0,70.3024,43.09845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1215,Madagascar,2020,MDG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.968000054,1.703999996,1.832999945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216,Malawi,2005,MWI,0,0,0,0,0,2266,4569,5216,5184,34826,15687,19139,3300,16268,11323,1.09,4.73,31,6.866000175,4.896999836,5.870999813,0,0,0,0,130000,21000,0,0,0,0,0,6.05505085,0,44.84089,0,52.3,62.4583168,49.81476729,29.23835754,Malawi,MWI,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53311,0.49434,0.3451,0.64733,0.0,0.0,0.0,0.0,28.04205,24.80613,0.79128,31.3494,0.0,0.0,0.0,0.0,25.8255,165.81665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1217,Malawi,2006,MWI,0,0,0,0,0,2252,4429,5127,5107,33835,15187,18648,3200,16297,11544,0,0,27,6.731999874,4.751999855,5.730000019,0,0,0,0,130000,20000,0,0,76.8,41,38.6,6.91642094,0,0,0,56.7,62.60955429,47.77305794,35.1448555,Malawi,MWI,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49275,0.51147,0.33923,0.68845,0.0,0.0,0.0,0.0,30.01562,27.02506,0.81724,33.06856,0.0,0.0,0.0,0.0,27.80529,178.5282,0.0,12.45873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1218,Malawi,2007,MWI,0,0,0,0,0,2243,4279,5081,5039,33390,14934,18456,3000,16478,11756,0,0,29,6.614999771,4.631999969,5.607999802,0,0,0,0,130000,19000,0,0,0,0,0,7.66315603,0,0,0,0,65.26978302,54.66373407,44.4254303,Malawi,MWI,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49156,0.50176,0.3324,0.67622,0.0,0.0,0.0,0.0,29.7481,26.65749,0.81032,32.89745,0.0,0.0,0.0,0.0,23.67922,152.03608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1219,Malawi,2008,MWI,0,0,0,0,0,2238,4141,5051,4974,32360,14426,17934,2800,16647,11967,0,0,33,6.546000004,4.625,5.56799984,0,0,0,0,130000,16000,0,0,0,0,0,8.59821701,0,0,0,0,57.16921234,63.96955379,46.56206131,Malawi,MWI,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.13344,29.06809,0.82462,35.25015,0.0,0.0,0.0,0.0,23.89676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220,Malawi,2009,MWI,0,0,0,0,0,2237,4015,5024,4916,31683,14087,17596,2700,16683,12054,0,0,32,6.889999866,4.839000225,5.842999935,0,0,0,0,120000,15000,0,0,0,0,0,8.26966286,0,0,0,0,62.12399673,71.76169088,51.61386871,Malawi,MWI,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.72995,30.14297,0.85262,35.35349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1221,Malawi,2010,MWI,51.25196838,72.09764862,61.30971909,74.26924896,72.13955688,2234,3899,4970,4858,30773,13655,17118,2600,16536,11947,1.23,5.29,20,6.959000111,4.912000179,5.910999775,0.00072565,71.2,6.2,22.6,120000,15000,12.6,37,84.6,46.1,42.2,7.24141073,63.8,58.4,2.3,70.8,62.7651825,53.64214744,47.97311401,Malawi,MWI,2010.0,12.51796,3.5398,47.6259,14.67221,486.42891,219.15382,466.7222,143.78411,0.59298,0.71592,0.53521,0.90259,0.0,0.0,0.0,0.0,33.98077,31.90906,0.88435,36.08175,0.0,4.89897,14.42169,1414.06456,0.0,0.0,0.0,0.0,5.82751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1222,Malawi,2011,MWI,0,0,0,0,0,2226,3755,4847,4798,28865,12767,16098,2500,16127,11712,0,0,34,6.90899992,4.972000122,5.914000034,0.00055877,0,0,0,110000,11000,0,0,0,0,0,7.49375153,0,0,0,0,64.41842651,49.64246735,53.00156403,Malawi,MWI,2011.0,15.09788,4.15262,39.36003,12.12573,616.97243,289.0079,585.15845,180.27102,0.62394,0.82388,0.63539,1.01835,0.0,0.0,0.0,0.0,35.08737,33.08388,0.89142,37.11359,0.0,5.5774,21.11096,1142.37005,0.0,0.0,0.0,0.0,10.28436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1223,Malawi,2012,MWI,0,0,0,0,0,2220,3608,4687,4753,26911,11859,15052,2400,15546,11425,0,0,29,6.931000233,4.985000134,5.927999973,0.00033295,0,0,0,110000,7700,0,0,0,0,0,8.47896862,0,0,0,0,70.78820038,40.56866229,66.50157166,Malawi,MWI,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32264,0.91974,0.52994,1.73556,35.31964,33.03,0.87776,37.62977,0.0,0.0,0.0,0.0,0.0,0.0,24.35376,5.91923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
