country_name,year,literacy_rate_adult_female_of_females_ages_15_and_above,literacy_rate_adult_male_of_males_ages_15_and_above,literacy_rate_adult_total_of_people_ages_15_and_above,number_of_deaths_ages_1014_years,number_of_deaths_ages_1519_years,number_of_deaths_ages_2024_years,number_of_deaths_ages_59_years,number_of_infant_deaths,number_of_infant_deaths_female,number_of_infant_deaths_male,number_of_maternal_deaths,number_of_neonatal_deaths,number_of_stillbirths,unemployment_female_of_female_labor_force,unemployment_male_of_male_labor_force,unemployment_total_of_total_labor_force,year,expenditureoneducationasoftotalgovernmentexpenditure,governmentexpenditureoneducationasofgdp,governmentexpenditureoneducationnotspecifiedbylevel_constantppp,governmentexpenditureoneducationnotspecifiedbylevel_constantusm,governmentexpenditureoneducation_pppmillions,governmentexpenditureoneducation_usmillions,governmentexpenditureoneducation_constantpppmillions,governmentexpenditureoneducation_constantusmillions,grossenrolmentratiofortertiaryeducation_adjustedgenderparityind,grossenrolmentratiofortertiaryeducation_bothsexes,grossenrolmentratiofortertiaryeducation_female,grossenrolmentratiofortertiaryeducation_male,grossenrolmentratio_postsecondarynontertiary_bothsexes,grossenrolmentratio_postsecondarynontertiary_female,grossenrolmentratio_postsecondarynontertiary_genderparityindexg,grossenrolmentratio_postsecondarynontertiary_male,grossenrolmentratio_secondary_bothsexes,grossenrolmentratio_secondary_female,grossenrolmentratio_secondary_genderparityindexgpi,grossenrolmentratio_secondary_male,initialgovernmentfundingperpreprimarystudentasapercentageofgdpp,initialgovernmentfundingperprimarystudentasapercentageofgdpperc,initialgovernmentfundingpersecondarystudentasapercentageofgdppe,initialgovernmentfundingpertertiarystudentasapercentageofgdpper,initialhouseholdfundingpersecondarystudentasapercentageofgdpper,initialhouseholdfundingpertertiarystudentasapercentageofgdpperc,percentageofenrolmentinpostsecondarynontertiaryeducationinpriva,percentageofenrolmentinsecondaryeducationinprivateinstitutions,percentageofenrolmentintertiaryeducationinprivateinstitutions,percentageofgraduatesfromscience_technology_engineeringandmathe,percentageofgraduatesfromprogrammesotherthanscience_technology_,percentageofgraduatesfromtertiaryeducationgraduatingfromagricul,percentageofgraduatesfromtertiaryeducationgraduatingfromartsand,percentageofgraduatesfromtertiaryeducationgraduatingfrombusines,percentageofgraduatesfromtertiaryeducationgraduatingfromeducati,percentageofgraduatesfromtertiaryeducationgraduatingfromenginee,percentageofgraduatesfromtertiaryeducationgraduatingfromhealtha,percentageofgraduatesfromtertiaryeducationgraduatingfrominforma,percentageofgraduatesfromtertiaryeducationgraduatingfromnatural,percentageofgraduatesfromtertiaryeducationgraduatingfromservice,percentageofgraduatesfromtertiaryeducationgraduatingfromsocials,percentageofgraduatesfromtertiaryeducationgraduatingfromprogram,percentageoftotalaidtoeducationallocatedtoleastdevelopedcountri
Indonesia,32200,731.99989319,770.1831283700001,750.9378662199999,167883.0,368008.0,358669.0,275767.0,1952516.0,848056.0,1104460.0,141000.0,1204966.0,852718.0,94.63400054100002,83.44299984000001,87.524000169,28161.0,171.60578,31.98395,74332.14854,26084.9512,689417.03371,226981.38846999998,671436.97316,235623.49568,13.201950000000002,380.17023,369.95052999999996,356.3715000000001,0.0,0.0,0.0,0.0,1085.97746,1089.2454699999998,14.074299999999997,1082.88845,14.82975,95.27029999999999,78.79921999999999,168.80789,65.97264,185.17424,0.0,597.1619900000001,688.36761,73.89444,326.10556,14.621780000000001,20.42972,66.04071,109.88063000000001,27.165940000000003,67.41036,34.92127,11.807220000000001,0.0,47.72237,0.0,0.0
Iraq,32200,363.70000458,438.50000001,400.99999237,62543.0,92952.0,111232.0,63336.0,411017.0,179606.0,231411.0,12150.0,288873.0,215111.0,280.881999496,140.666998853,160.736000063,6024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59544,16.15742,11.98538,20.12872,0.0,0.0,0.0,0.0,53.91692,46.00391,0.74935,61.39152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,32200,0.0,0.0,0.0,418.0,1384.0,2323.0,390.0,3525.0,1560.0,1965.0,55.0,2522.0,3595.0,126.297000888,159.978000154,144.866999629,28161.0,167.88012999999998,64.22206,0.0,0.0,146052.77697,161857.18738,170309.92288,152204.21518,15.58916,940.62179,996.24387,886.2106000000001,710.9185400000001,624.8495099999999,11.250770000000001,795.1243,1538.9648000000002,1581.13339,13.7056,1498.8624499999999,24.115499999999997,204.0451,288.23266,331.44825000000003,0.0,5.978630000000001,5.691609999999999,7.813640000000001,65.3119,162.1053,512.46612,9.333549999999999,94.30749,157.34191,56.6098,79.18853999999999,109.23848000000001,33.91424,49.002520000000004,34.06517,51.5697,25.42859,533.27815
Israel,32200,0.0,0.0,0.0,1062.0,2340.0,3231.0,1084.0,8304.0,3752.0,4552.0,81.0,5377.0,6835.0,109.861000533,108.532000067,109.14199924899998,28161.0,184.13057999999998,74.34904999999999,7853.883839999999,8171.371480000001,182778.51464,185405.45615,207031.45520000003,215400.55331,17.524549999999998,892.1553099999999,1024.26897,765.7141899999999,140.76191000000003,122.33988,9.337340000000001,158.37561,1458.3896100000002,1468.57123,14.19334,1448.74403,152.08397,272.7616,224.33653,264.98844,39.01717,108.66731000000001,1051.9578999999999,104.39371000000001,1189.8838899999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,32200,197.55148315999998,198.49445343,198.00404358,4226.0,11443.0,17334.0,3390.0,25576.0,11357.0,14219.0,146.0,18189.0,19302.0,173.555998803,137.41100072999998,152.39199972699998,28161.0,110.97793,54.42558,29440.3053,22832.89,1159350.03731,1135608.8833,1379659.1665599998,1070016.2810399998,17.95147,897.6940599999998,1050.2550999999999,753.36822,46.489509999999996,50.35386,11.85969,42.83202999999998,1421.8293300000003,1415.96796,13.88861,1427.3438,214.01421000000002,282.17665000000005,262.72643,310.68971,54.03605,60.8833,729.10638,92.32647999999999,129.20141,246.76311,813.6141599999999,21.95162,170.49783000000002,206.28327000000004,82.24868999999998,162.46241,163.39523999999997,14.02813,70.27256,21.207559999999997,148.03,39.6227,354.5703199999999
Jamaica,32200,92.69999695,83.44000244,88.09999847,1332.0,3259.0,4672.0,1079.0,10884.0,4650.0,6234.0,511.0,9124.0,11263.0,246.79199888000002,133.198001859,184.40499973199996,30180.0,257.47724999999997,80.12920000000001,4.70907,2.48087,19223.418270000002,10894.95211,21167.674320000002,11151.748150000001,10.78257,220.91619999999998,253.12551000000002,116.30705,1005.45784,1181.57074,18.53544,837.5733399999999,1131.92513,1165.1208600000002,13.767990000000001,1100.2590599999999,63.99586000000001,287.14477,338.26335,379.00507999999996,0.0,0.0,1.5563399999999998,42.451409999999996,247.70277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan,32200,0.0,0.0,0.0,7867.0,21348.0,39853.0,7592.0,35819.0,16403.0,19416.0,801.0,16920.0,30258.0,55.36599969699999,62.267999888,59.350999832,28161.0,102.03547,37.94647,86955.09289999999,84325.24818000001,1717088.5121999998,1955656.75562,1842663.2821,1786934.30599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.49527000000001,0.0,0.0,0.0,0.0,0.0,910.20253,273.58719,1106.09215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.31543
Jordan,32200,554.25440979,581.2453765900001,567.90325164,4235.0,5868.0,6975.0,5148.0,50802.0,22409.0,28393.0,1410.0,35426.0,30751.0,373.07800102999994,184.76099968,217.35199833,30180.0,43.20429,12.905050000000001,0.0,0.0,12525.81594,5339.80141,12523.87865,5297.60624,13.335519999999999,448.73087000000004,475.75387,422.80412,0.0,0.0,0.0,0.0,904.04133,918.53398,12.381579999999998,890.07456,11.50219,126.60978,137.87444,36.0297,0.0,0.0,0.0,211.63824,298.86595,79.67178,213.9016,5.23629,38.88879,73.61634,44.908680000000004,35.99807,38.08363,6.08179,37.59193,1.22949,11.9384,6.42661,0.0
Kazakhstan,32200,299.16226958,299.44561005,299.29566955999996,6771.0,16823.0,31901.0,7200.0,83716.0,34958.0,48758.0,1009.0,53307.0,38339.0,106.34100055799999,78.01700067499999,91.826000212,30180.0,113.51651,24.505330000000004,7486.4169999999995,2784.5129100000004,83732.16671,31884.275550000002,88502.57359,32917.82418,13.33552,562.8734700000001,630.78514,496.31113000000005,886.91862,863.1136200000001,10.392949999999999,910.30971,1175.23781,1183.5014999999999,11.14988,1167.37109,60.32327,0.48188,78.57098,62.98945,5.07469,43.266890000000004,467.33238,56.31477,405.20377,99.16064,298.01550000000003,14.084150000000001,16.44442,88.35836,101.38793,78.50908,42.10311,12.06952,8.58204,27.42138,8.216190000000001,2.8238499999999997,332.16286
Kenya,32200,219.05836487,246.84600831,232.4250412,80008.0,116786.0,154655.0,122398.0,838185.0,372196.0,465989.0,83100.0,524531.0,458326.0,46.80500030500001,41.294000387000004,43.947000024999994,28161.0,219.33213999999998,62.73657000000001,943.73394,384.00057999999996,73324.10379000001,29198.39719,85850.41447999999,34007.6278,3.43394,39.04761,32.27205,45.84707,33.32163,30.94097,5.501760000000001,35.70762,259.88858000000005,247.16237,4.53931,272.62899,2.80716,54.580259999999996,21.66303,76.42309,0.0,0.0,114.38978999999999,35.70024,59.55346,16.47824,82.02955,2.75113,8.25753,33.34714,23.90845,4.22033,5.97803,5.25655,7.00137,1.82028,5.96699,1.49221,0.0
Kiribati,32200,0.0,0.0,0.0,151.0,260.0,297.0,241.0,2114.0,918.0,1196.0,39.0,1135.0,715.0,0.0,0.0,0.0,8026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.89395,378.07581999999996,4.62298,327.23644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kosovo,32200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kuwait,32200,931.30158998,956.2767867900001,947.46494293,736.0,1415.0,1915.0,770.0,7066.0,3153.0,3913.0,80.0,4490.0,5409.0,69.21900010200001,20.238000035,32.95200014,30180.0,27.22412,8.49832,425.06673,263.04815,15036.71175,5854.43718,10911.464220000002,6752.4467,9.123429999999999,328.49554,457.05547,218.72032,73.00942,86.92108999999999,7.508229999999999,59.314859999999996,1092.69959,1119.7075799999998,11.534700000000003,1067.4890500000001,79.25565,60.80054,81.55004,0.0,3.2635,0.0,3.63262,290.66026,144.71209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.01063999999997
Latvia,32200,199.81432343,199.74947358,199.78520965,301.0,1009.0,1883.0,313.0,1839.0,824.0,1015.0,75.0,1161.0,1285.0,151.17199898500002,189.726000308,170.51299857899997,28161.0,169.73253000000005,63.59057,0.0,0.0,27717.283699999996,18146.081389999996,32030.11731,17524.00524,19.44068,1048.08664,1308.90428,800.0763499999999,99.27656,124.21193000000001,24.31402,75.70381,1501.6398299999998,1493.3432700000003,13.857799999999997,1509.48207,284.0419,325.73033000000004,314.28437,209.71220000000005,17.624589999999998,108.67043000000001,100.15591999999998,27.845149999999997,1310.71862,241.82117000000002,1157.6854700000001,17.379160000000002,103.98031000000003,526.76518,130.52111000000002,156.9839,159.39322,52.11493,32.72236,83.64784,135.99862000000002,0.49337999999999993,3.14405
Lebanon,32200,267.35984802,284.50554657,275.86607361,2039.0,4636.0,5434.0,1801.0,11578.0,5407.0,6171.0,314.0,7974.0,10674.0,163.779001228,92.182999609,109.352999687,30180.0,61.78109,19.63639,986.5917000000001,480.87814000000003,12819.47129,6401.213249999999,16638.065020000002,8109.61783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.94275,142.48325,149.64656,0.0,0.0,886.4284600000001,863.7093600000002,159.70229,540.2076999999999,2.89428,91.43381,250.71446000000003,32.622150000000005,86.33134999999999,84.23470999999999,18.869560000000003,54.50138,8.97121,69.33707,0.09000999999999999,0.0
Lesotho,32200,169.89884948999998,133.26942444000002,152.43540192,2809.0,8262.0,15335.0,4097.0,63342.0,28148.0,35194.0,4600.0,35950.0,26910.0,490.9810008999999,348.50800133000007,414.34600069,28161.0,114.34461999999998,50.38295000000001,45.703320000000005,15.57104,2113.53029,920.0116899999999,2415.62943,823.00059,10.358830000000001,71.55447,85.11474,58.075810000000004,8.40486,8.17117,2.91372,8.6359,699.2600000000001,802.83667,17.45915,596.0346999999999,0.29783,89.57175,172.38614,1094.12333,0.0,0.0,0.0,10.36885,98.11277,39.58416,260.41584,11.931809999999999,17.91525,86.25822,90.90136,29.02911,30.84957,7.8943200000000004,2.66072,12.08494,10.474680000000001,0.0,0.0
Liechtenstein,32200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26148.0,0.0,8.57941,0.0,0.0,0.0,421.35945999999996,0.0,0.0,6.711580000000001,459.36488,312.69825000000003,602.24075,76.18605,54.41577,2.8044399999999996,97.14134999999999,1441.9521,1313.6455199999998,10.901550000000002,1569.8169699999999,37.310810000000004,68.29906,58.31572,19.38281,0.45575,0.0,0.0,49.132870000000004,1300.0,187.25004,612.7499600000001,0.0,6.2417300000000004,582.07275,0.0,180.55713000000003,24.435469999999995,6.69291,0.0,0.0,0.0,0.0,0.0
Lithuania,32200,99.83323669,99.79418945,99.81559753,542.0,1999.0,3396.0,406.0,2197.0,976.0,1221.0,42.0,1298.0,1545.0,131.599999424,168.34799910500004,149.817999841,28161.0,169.37286,61.052519999999994,0.0,0.0,42634.46954,24809.024330000004,49979.48409,24948.426570000003,18.496499999999997,1101.0165,1318.50033,892.1281499999999,506.37462,554.21986,16.67118,461.00768,1495.4675699999998,1476.24897,13.658019999999999,1513.69646,241.39623,232.18318,244.86338999999995,223.32562,4.792040000000001,48.12944999999999,5.5522,23.864459999999994,139.67690000000002,327.20516,1072.48398,28.657539999999997,105.55378999999999,461.84185,151.56649,246.89458999999997,164.79903000000002,35.9316,44.37895999999999,30.102030000000003,129.96325,0.31087000000000004,2.2003500000000003
Luxembourg,32200,0.0,0.0,0.0,25.0,109.0,157.0,22.0,218.0,94.0,124.0,0.0,140.0,308.0,95.48899936600002,75.452999592,84.242000103,26152.0,36.803470000000004,15.58609,0.0,0.0,8965.59145,9521.30314,9598.711609999998,9156.69318,8.72691,135.71843,142.89842000000002,128.93357999999998,59.248659999999994,26.110660000000003,3.7370600000000005,90.84296,1307.52675,1327.8047,13.402629999999998,1288.1839900000002,159.34915,160.07481,221.869,122.93095,3.0311199999999996,0.0,0.0,237.08964000000003,199.19232,118.9438,578.31749,2.50378,73.57681000000001,284.02195,95.54307,41.60347,46.6265,43.17521000000001,34.165130000000005,4.59324,71.45214,2.7386999999999997,505.97342000000003
Madagascar,32200,257.06309891,283.06838989,269.79378891000005,69423.0,92898.0,79693.0,116511.0,509041.0,225790.0,283251.0,42600.0,269354.0,204718.0,41.891999721000005,29.005000293,35.349999905,30180.0,219.92670999999999,31.026139999999998,723.42044,235.27388,10495.26106,3193.2629699999998,10679.44088,3473.2134700000006,12.76395,56.85945,54.338930000000005,59.38686,1.7578299999999998,1.3777,3.0999899999999996,2.13947,430.6306900000001,425.89414999999997,12.686490000000001,435.38888999999995,2.2217700000000002,51.30306,80.82685000000001,824.9537300000001,0.0,0.0,362.80808,486.67546,247.68722,236.37752,860.35777,17.29121,122.30854,490.9945399999999,17.44935,70.85226999999999,70.44538,51.62899,113.89629000000001,7.93022,133.9385,3.26471,0.0
Malawi,32200,161.58706664,217.83087921999999,188.598629,33539.0,54624.0,69480.0,70842.0,403730.0,178751.0,224979.0,33700.0,224757.0,167927.0,108.48600006099998,77.272000312,92.502999305,30180.0,133.14956999999998,37.05183,256.57906,79.04486,6186.78142,2259.83135,5965.40113,1837.77392,2.73434,3.04737,2.1873299999999998,3.9329400000000003,1.32264,0.91974,0.52994,1.73556,532.9125,497.95041000000003,13.08963,568.2542199999999,0.0,45.19653,130.40613000000002,2556.4346100000002,101.20677,496.38093000000003,24.35376,61.17949999999999,16.11187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malaysia,32200,371.1760025,384.35291291,377.93552398,11888.0,27930.0,32326.0,9404.0,51821.0,22765.0,29056.0,1890.0,31493.0,35044.0,57.152999640000004,49.65100026,52.44199967299999,30180.0,263.96133,68.92206,15.93839,6.13307,466626.01882,195442.49818,463174.19553,178228.67913,18.42222,568.89569,643.46526,498.19379999999995,82.15338,62.26874000000001,3.6655100000000003,101.08555000000001,1215.3718900000003,1262.3304400000002,16.173430000000003,1170.9914199999998,54.67407,172.22120999999999,223.96817000000001,455.92924000000005,0.0,0.0,250.50476,103.46244,619.02725,352.36956000000004,540.78197,12.03044,57.43406,210.48533,96.86777000000001,236.68581,71.59907,66.77399,48.90975,37.38623,54.97909,6.84846,0.0
Maldives,32200,295.23622895,294.18495942,294.74297332000003,141.0,246.0,378.0,127.0,1165.0,502.0,663.0,60.0,780.0,796.0,83.041999578,72.41899967,75.962999583,30180.0,152.80188,51.446470000000005,0.0,0.0,2673.47147,1375.95259,3212.87466,1704.00748,6.0075400000000005,65.26576,105.77679,41.86078,0.0,0.0,0.0,0.0,166.60501,164.24951,1.9432399999999999,169.02681,112.34175,192.46910000000003,21.50854,31.87037,0.0,0.0,0.0,9.95998,81.37986000000001,5.11159,94.88841,0.0,9.10727,38.8049,36.60907,1.72786,7.19942,3.34773,0.036,1.97984,1.1879,0.0,0.0
Mali,32200,105.31450081,213.02905273,156.4376297,56735.0,55467.0,55146.0,124212.0,765102.0,341216.0,423886.0,59200.0,399501.0,244157.0,152.388000501,115.89600038,131.74500036,28161.0,191.87843999999998,38.99001,0.0,0.0,11725.935319999999,4699.67026,12959.061870000001,4787.364859999999,3.3601300000000003,47.90547,28.143580000000004,67.23875000000001,5.16888,2.19598,1.98686,8.08763,487.86756,407.41819999999996,9.268559999999999,566.3369599999999,31.806530000000002,106.44671000000001,243.13288,1077.63184,22.83036,0.0,0.0,368.50336999999996,57.35993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malta,32200,284.28301238,275.98919678,280.17363739999996,43.0,102.0,154.0,19.0,364.0,161.0,203.0,0.0,280.0,208.0,97.443000554,84.57500076299999,88.93400001799999,28161.0,167.01654999999997,67.82513,604.1492,396.01700999999997,9021.292730000001,6701.656239999999,9937.58865,6514.04352,17.752969999999998,581.83762,674.86436,494.43077000000005,226.7858,185.55528999999999,8.371590000000001,265.37548,1282.90487,1278.8807399999998,12.94876,1286.6993,223.27025,240.07248000000004,361.00515000000007,501.61894,17.18537,6.18,91.10231,425.02832,25.785019999999996,198.46634,899.0248200000001,5.409690000000001,158.82272999999998,343.26103,132.73864999999998,80.11798,149.6068,71.16225,47.18609,20.669559999999997,88.51640000000002,2.5088399999999997,0.0
Mauritania,32200,78.70281982,121.15293122,99.00136947,3310.0,13592.0,15798.0,9752.0,114262.0,49802.0,64460.0,13650.0,73014.0,50086.0,195.48799895999997,136.64500045699998,154.90100097700002,30180.0,64.29202,12.5808,296.13399999999996,88.35576,2252.5498,815.39743,2475.0785300000002,748.5038,5.849,63.99279,37.668310000000005,82.22511,1.06482,1.25937,1.4377,0.87596,389.83925000000005,374.77785000000006,12.81156,404.43927,0.0,64.84731000000001,134.39207,385.57949,0.0,0.0,0.0,314.01136999999994,8.184899999999999,50.41194,149.58806,1.9084,45.807900000000004,43.79052,19.843629999999997,12.271609999999999,1.38557,10.41777,27.722559999999998,1.4592699999999998,35.39278,0.0,0.0
Mauritius,32200,625.9726333699999,659.0607833800001,642.17147063,334.0,835.0,1300.0,261.0,2896.0,1259.0,1637.0,118.0,2110.0,2132.0,190.708000168,77.36100053700001,119.82400035799998,30180.0,250.48682,60.38331,833.1820600000001,397.04635,13079.48459,6574.601199999999,13741.539499999999,6547.553059999999,15.30763,433.0904,479.76592999999997,387.23091999999997,130.94164999999998,141.71255,5.9278200000000005,120.40090000000001,1393.36465,1418.68579,15.547170000000001,1368.7875400000003,28.11441,166.7591,317.86314000000004,160.26615000000004,0.0,0.0,121.24507,818.6806999999999,529.99701,23.31118,76.68882,1.4139,5.65559,49.18429,9.7281,8.37462,4.54381,10.40483,4.53172,1.00302,5.16012,0.0,0.0
Mexico,32200,1295.0643691900002,1329.8321914799997,1311.54808807,51797.0,132285.0,189385.0,41538.0,528600.0,230932.0,297668.0,12890.0,300685.0,245573.0,69.35700035199999,65.654000045,67.019000529,28161.0,244.06,64.23631999999999,51736.23081000001,24249.018630000002,1219305.80498,709640.42979,1378768.0335300001,646235.1664800001,13.809740000000001,425.90182,423.74207,428.14955,0.0,0.0,0.0,0.0,1292.98569,1336.1544500000002,14.951440000000002,1250.72792,88.53167,179.00879999999998,189.42376000000002,470.89669999999995,45.99898999999999,172.97561,0.0,194.38639999999998,453.55061000000006,320.68662000000006,876.0224400000001,22.48823,47.58489999999999,405.59192999999993,153.65265,228.61852,109.47067999999999,56.84524999999999,35.222840000000005,20.46866,116.76544000000001,3.290949999999999,0.0
Monaco,32200,0.0,0.0,0.0,0.0,14.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,15.0,0.0,0.0,0.0,24162.0,55.55941,11.227079999999999,0.0,328.10379,0.0,771.39686,0.0,626.7879899999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.124170000000001,25.95784,52.608650000000004,0.0,0.0,0.0,128.04276,316.40075999999993,285.6674,0.0,400.0,0.0,16.35132,339.70542,0.0,0.0,23.520359999999997,0.0,0.0,20.42293,0.0,0.0,0.0
Mongolia,32200,196.9855194,196.36071015,196.68012237,1809.0,3471.0,5948.0,1941.0,22114.0,9327.0,12787.0,551.0,11434.0,6759.0,87.753999947,98.89000082,93.80400061600001,28161.0,138.35848000000001,47.386129999999994,0.0,0.0,12920.9032,4622.43355,12809.135930000002,4155.13832,18.552150000000005,794.4165,947.7667100000001,643.65177,63.0018,64.77233999999999,9.97936,61.27996,369.31097,385.13262000000003,4.3573699999999995,353.70124999999996,207.70753,137.00802,15.40936,70.81752999999999,0.0,11.42465,159.83515,17.64796,534.93313,197.24115,797.9155000000001,25.653740000000003,86.42807,327.14616,141.45015,143.25664,88.63550000000001,21.81944,32.165079999999996,45.47939,83.12247000000002,4.8433600000000006,0.0
Montenegro,32200,195.77185822,198.88168335,197.28939057,75.0,209.0,339.0,80.0,592.0,266.0,326.0,8.0,427.0,489.0,318.17899893,291.75000287999995,303.3939981599999,26153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.611089999999997,449.08396,515.39445,387.02965,0.0,0.0,0.0,0.0,1218.67371,1239.44294,13.43675,1199.50891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7537699999999998,98.52067,20.45364,79.54636,2.92479,9.29168,27.95464,3.91962,13.05213,3.66096,4.53641,2.8651,16.05651,15.73816,0.0,0.0
Morocco,32200,267.87093734,377.04177094,321.4911499,11619.0,37161.0,42461.0,19931.0,257185.0,111743.0,145442.0,8150.0,188399.0,169112.0,162.45700073,145.43499850899997,149.689000131,30180.0,34.76593,10.60279,453.09146,188.09188,20475.624499999998,9828.87255,20634.21915,8565.88425,13.94762,330.02286999999995,320.85216,339.11807000000005,29.92221,26.448589999999996,2.38408,33.236979999999996,719.5286499999999,672.84998,9.65287,764.36258,0.01582,156.70713,294.85687,82.09375,40.69457,63.825680000000006,52.73644,30.991980000000005,136.68235,202.29895000000005,473.15632999999997,5.92056,122.30673999999999,196.82646000000003,35.11483,64.06764,35.30869,68.08542000000001,70.1459,13.367479999999999,64.31155,124.54473,0.0
Mozambique,32200,129.8098793,210.71253967,167.2782402,83930.0,97178.0,152557.0,126069.0,992640.0,459797.0,532843.0,51300.0,487717.0,376373.0,50.01600003299999,53.486000061,51.55200028499999,28161.0,136.10662,36.56088,226.36275,81.36677,10750.5851,4900.256069999999,10991.45337,3950.90916,9.536059999999997,69.15092,56.890750000000004,81.70383,0.0,0.0,0.0,0.0,304.56861999999995,276.53943,9.74242,333.02752999999996,0.0,34.663759999999996,153.78171,480.2588,0.0,0.0,0.0,144.66140000000001,426.57274,85.98056,698.08758,31.19902,53.89306,232.42815999999996,240.32959000000002,52.53076,42.942609999999995,11.35213,22.09769,25.638939999999998,71.65619,115.93187,0.0
Myanmar,32200,71.84699249,80.01158905,75.55120087,61424.0,89055.0,117728.0,95125.0,692166.0,305402.0,386764.0,35000.0,406299.0,240966.0,19.241000056,13.45599997,15.830999969999999,28167.0,36.83228,6.730090000000001,957.0732,266.35341,16724.16185,4588.49389,16468.96871,4592.644130000001,4.98384,57.14708,65.26232,48.948170000000005,1.10664,1.07835,0.95009,1.135,526.32879,486.46284,9.28117,469.15119000000004,3.07341,14.97209,20.96503,27.82196,0.0,0.0,0.0,16.20742,0.0,33.6678,66.3322,0.60062,45.73972,11.75965,3.9354,7.9458,2.27318,2.15034,23.57166,1.95768,0.06595,0.0,0.0
Namibia,32200,257.73847198,254.58699799,256.28848267,4267.0,6806.0,10719.0,5875.0,34201.0,15323.0,18878.0,2160.0,19654.0,15539.0,353.66800116999997,309.52700043000004,330.7539977800001,24141.0,72.58811,20.99005,548.2601,243.20540000000003,3203.10119,1746.30958,3579.2827,1560.8286899999998,8.6471,107.67761999999999,131.01041,83.65678,77.46865,59.537200000000006,2.48543,80.08922000000001,193.33458000000002,204.54974,3.3743999999999996,181.84156000000002,0.0,63.38264000000001,33.8401,193.99065000000002,0.0,0.0,81.65526,14.47911,284.76739,62.92206999999999,435.70363,15.900730000000001,16.006990000000002,199.0644,126.81097,18.340040000000002,40.79415,20.47784,24.104180000000003,12.66646,24.4599,1.37429,0.0
Nauru,32200,0.0,0.0,0.0,15.0,15.0,16.0,15.0,141.0,58.0,83.0,0.0,106.0,69.0,0.0,0.0,0.0,16087.0,0.0,4.24615,0.0,0.0,2.07989,0.0,2.44633,0.0,0.0,0.0,0.0,0.0,34.98975,25.860500000000002,3.89384,44.03618,578.63883,580.90333,8.10895,576.36936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,32200,108.56201934,150.29972076,127.53568268000001,27602.0,48346.0,52268.0,41060.0,316800.0,141433.0,175367.0,23200.0,233607.0,202338.0,19.740000126,27.389999986,23.398999929000002,30180.0,265.66458000000006,56.424339999999994,0.0,0.0,32022.84132,9197.15461,33468.6024,10069.92297,9.45268,174.20311,130.81725,166.78293000000002,0.0,0.0,0.0,0.0,848.065,841.7231499999999,13.63695,854.4015800000001,12.531889999999999,101.24889999999999,87.58104999999999,236.84617999999998,89.46557,400.45089,0.0,0.0,535.5771100000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
